city,state,country,country_code,latitude,longitude,timezone,population,elevation_m
Tucson,AZ,USA,US,32.22174,-110.92648,America/Phoenix,531641,759
Chula Vista,CA,USA,US,32.64005,-117.0842,America/Los_Angeles,265757,21
San Jacinto,CA,USA,US,33.78391,-116.95864,America/Los_Angeles,46951,477
Marina del Rey,CA,USA,US,33.98162,-118.45371,America/Los_Angeles,8866,5
Oakland,CA,USA,US,37.80437,-122.2708,America/Los_Angeles,419267,13
Henderson,NV,USA,US,36.0397,-114.98194,America/Los_Angeles,285667,569
Anaheim,CA,USA,US,33.83529,-117.9145,America/Los_Angeles,350742,48
Marysville,CA,USA,US,39.14573,-121.59135,America/Los_Angeles,12216,19
Broomfield,CO,USA,US,39.92054,-105.08665,America/Denver,65065,1644
Wichita,KS,USA,US,37.69224,-97.33754,America/Chicago,389965,396
Des Moines,IA,USA,US,41.60054,-93.60911,America/Chicago,210330,266
Manhattan Beach,CA,USA,US,33.88474,-118.41091,America/Los_Angeles,35818,20
Mount Sterling,KY,USA,US,38.05647,-83.94326,America/New_York,7208,297
Staten Island,NY,USA,US,40.56233,-74.13986,America/New_York,468730,21
Clarence,NY,USA,US,42.97673,-78.59197,America/New_York,2646,225
Bayville,NY,USA,US,40.91065,-73.56207,America/New_York,6764,12
Wyocena,WI,USA,US,43.49582,-89.30845,America/Chicago,744,245
North Babylon,NY,USA,US,40.71649,-73.32179,America/New_York,17509,7
Roy,UT,USA,US,41.16161,-112.02633,America/Denver,37964,1384
Lorton,VA,USA,US,38.70428,-77.22776,America/New_York,18610,43
Tullytown,PA,USA,US,40.13928,-74.81461,America/New_York,1859,4
Whittier,CA,USA,US,33.97918,-118.03284,America/Los_Angeles,87438,112
Aguila,AZ,USA,US,33.94281,-113.17408,America/Phoenix,798,659
Lubbock,TX,USA,US,33.57786,-101.85517,America/Chicago,249042,976
Hurricane,WV,USA,US,38.43259,-82.02014,America/New_York,6493,214
Huntington Beach,CA,USA,US,33.6603,-117.99923,America/Los_Angeles,201899,12
Orchard Park,NY,USA,US,42.76756,-78.74392,America/New_York,3206,263
Goodyear,AZ,USA,US,33.43532,-112.35821,America/Phoenix,79003,295
Fall River,MA,USA,US,41.70149,-71.15505,America/New_York,94000,33
Endwell,NY,USA,US,42.11285,-76.02103,America/New_York,11446,258
Grants Pass,OR,USA,US,42.43933,-123.33067,America/Los_Angeles,37088,288
Springville,NY,USA,US,42.5084,-78.66725,America/New_York,4339,405
Drayton Valley,AB,Canada,CA,53.21682,-114.98544,America/Edmonton,6099,194
Shelton,WA,USA,US,47.215089999999996,-123.10071,America/Los_Angeles,9834,7
Norristown,PA,USA,US,40.1215,-75.3399,America/New_York,34412,48
Buckeye,AZ,USA,US,33.37032,-112.58378,America/Phoenix,50876,265
Manchester,VT,USA,US,43.16369,-73.07233,America/New_York,740,269
Meridian,ID,USA,US,43.61211,-116.39151,America/Boise,90739,794
New Hartford,NY,USA,US,43.0734,-75.28767,America/New_York,1844,165
Miami,FL,USA,US,25.77427,-80.19366,America/New_York,441003,2
Canton,GA,USA,US,34.23676,-84.49076,America/New_York,25469,295
Clinton,WI,USA,US,42.55779,-88.86511,America/Chicago,2140,293
Williams Lake,BC,Canada,CA,52.14153,-122.14451,America/Vancouver,14168,194
Tarpon Springs,FL,USA,US,28.14612,-82.75677,America/New_York,24605,7
Louisville,KY,USA,US,38.25424,-85.75941,America/Kentucky/Louisville,243639,142
Gladewater,TX,USA,US,32.53653,-94.94272,America/Chicago,6432,111
sunrise,FL,USA,US,26.13397,-80.1131,America/New_York,84439,1
Winter Garden,FL,USA,US,28.56528,-81.58618,America/New_York,40356,38
Fontana,CA,USA,US,34.09223,-117.43505,America/Los_Angeles,208393,377
Port Orchard,WA,USA,US,47.54037,-122.63625,America/Los_Angeles,13607,22
Appleton,WI,USA,US,44.26193,-88.41538,America/Chicago,74139,242
Riverview,FL,USA,US,27.86614,-82.32648,America/New_York,71050,5
Hudsonville,MI,USA,US,42.87086,-85.86504,America/Detroit,7324,193
East Los Angeles,CA,USA,US,34.0239,-118.17202,America/Los_Angeles,126496,61
Butte,MT,USA,US,46.00382,-112.53474,America/Denver,34190,1688
Clearwater,MN,USA,US,45.41941,-94.04887,America/Chicago,1783,294
Satellite Beach,FL,USA,US,28.17612,-80.59005,America/New_York,10633,4
South Jordan,UT,USA,US,40.56217,-111.92966,America/Denver,66648,1353
Dodge Center,MN,USA,US,44.02802,-92.85464,America/Chicago,2690,394
Concord,NH,USA,US,43.20814,-71.53757,America/New_York,42620,83
Rochester,NH,USA,US,43.30453,-70.97562,America/New_York,30038,70
Bayonne,NJ,USA,US,40.66871,-74.11431,America/New_York,66311,12
Lakeville,MN,USA,US,44.64969,-93.24272,America/Chicago,60633,296
Tega Cay,SC,USA,US,35.02431,-81.02785,America/New_York,9608,192
Harrisburg,PA,USA,US,40.2737,-76.88442,America/New_York,49081,101
Burien,WA,USA,US,47.47038,-122.34679,America/Los_Angeles,50467,115
Coolidge,AZ,USA,US,32.97784,-111.51762,America/Phoenix,12297,435
Dover,NH,USA,US,43.19786,-70.87367,America/New_York,30880,19
Winona,MN,USA,US,44.04996,-91.63932,America/Chicago,27094,203
Apache Junction,AZ,USA,US,33.41505,-111.54958,America/Phoenix,38074,525
Saint Paul,MN,USA,US,44.94441,-93.09327,America/Chicago,285068,242
Mandan,ND,USA,US,46.82666,-100.88958,America/North_Dakota/New_Salem,21382,502
Thousand Oaks,CA,USA,US,34.17056,-118.83759,America/Los_Angeles,129339,270
Baker City,OR,USA,US,44.77487,-117.83438,America/Los_Angeles,9752,1051
Melbourne,FL,USA,US,28.08363,-80.60811,America/New_York,80127,6
Moorpark,CA,USA,US,34.28556,-118.88204,America/Los_Angeles,36104,157
Valley,AL,USA,US,32.81874,-85.17939,America/Kentucky/Louisville,9464,173
Ellis,KS,USA,US,38.93807,-99.56067,America/Chicago,2064,646
Rushville,IN,USA,US,39.60921,-85.44636,America/Indiana/Indianapolis,6077,292
Azusa,CA,USA,US,34.13362,-117.90756,America/Los_Angeles,49690,186
Visalia,CA,USA,US,36.33023,-119.29206,America/Los_Angeles,130104,101
Rough and Ready,CA,USA,US,39.23017,-121.13606,America/Los_Angeles,963,576
Johnson City,TN,USA,US,36.31344,-82.35347,America/New_York,66027,498
Aurora,MN,USA,US,47.52993,-92.23712,America/Chicago,1666,448
New Holland,PA,USA,US,40.10176,-76.08523,America/New_York,5430,150
Mission Viejo,CA,USA,US,33.60002,-117.672,America/Los_Angeles,97156,121
Eugene,OR,USA,US,44.05207,-123.08675,America/Los_Angeles,163460,131
Nampa,ID,USA,US,43.54072,-116.56346,America/Boise,89839,767
Bakersfield,CA,USA,US,35.37329,-119.01871,America/Los_Angeles,373640,123
Wilmington,NC,USA,US,34.22573,-77.94471,America/New_York,115933,9
State College,PA,USA,US,40.79339,-77.86,America/New_York,42161,355
San Marcos,CA,USA,US,33.14337,-117.16614,America/Los_Angeles,92931,177
Boulder Creek,CA,USA,US,37.12606,-122.12219,America/Los_Angeles,4923,146
Chino Hills,CA,USA,US,33.9938,-117.75888,America/Los_Angeles,78309,262
Franklin,NH,USA,US,43.44424,-71.6473,America/New_York,8450,94
Cotuit,MA,USA,US,41.61678,-70.43697,America/New_York,2364,7
Nokomis,FL,USA,US,27.11922,-82.44426,America/New_York,3167,3
Cape Neddick,ME,USA,US,43.1937,-70.62089,America/New_York,2568,12
El Paso,TX,USA,US,31.75872,-106.48693,America/Denver,681124,1133
Lenox,IA,USA,US,40.88165,-94.56191,America/Chicago,1385,395
North Myrtle Beach,SC,USA,US,33.81601,-78.68002,America/New_York,15579,2
Wilmington,DE,USA,US,39.74595,-75.54659,America/New_York,71948,28
Athens,GA,USA,US,33.96095,-83.37794,America/New_York,127315,228
Jasper,AL,USA,US,33.83122,-87.27751,America/Chicago,14071,100
Kannapolis,NC,USA,US,35.48736,-80.62173,America/New_York,46144,244
Sofia,Sofia-Capital,Bulgaria,BG,42.69751,23.32415,Europe/Sofia,1152556,194
Owasso,OK,USA,US,36.26954,-95.85471,America/Chicago,34542,186
Montreal,QC,Canada,CA,45.50884,-73.58781,America/Toronto,1762949,194
Redmond,WA,USA,US,47.67399,-122.12151,America/Los_Angeles,60598,13
Calimesa,CA,USA,US,34.0039,-117.06198,America/Los_Angeles,8542,729
Eaton,CO,USA,US,40.53026,-104.71135,America/Denver,4928,1475
Cullman,AL,USA,US,34.17482,-86.84361,America/Chicago,15350,242
Durham,ENG,United Kingdom,GB,54.77676,-1.57566,Europe/London,47785,194
Mojave,CA,USA,US,35.05247,-118.17396,America/Los_Angeles,4238,842
Walla Walla,WA,USA,US,46.06458,-118.34302,America/Los_Angeles,32237,287
New Port Richey,FL,USA,US,28.24418,-82.71927,America/New_York,15842,5
Milton,WV,USA,US,38.43453,-82.13236,America/New_York,2637,178
Panama City Beach,FL,USA,US,30.17659,-85.80549,America/Chicago,12624,3
Kamloops,BC,Canada,CA,50.66648,-120.3192,America/Vancouver,90280,194
Batavia,OH,USA,US,39.07701,-84.17688,America/New_York,1648,181
Lehigh Acres,FL,USA,US,26.62535,-81.6248,America/New_York,86784,6
Birmingham,ENG,United Kingdom,GB,52.48142,-1.89983,Europe/London,1144919,194
Thibodaux,LA,USA,US,29.79576,-90.82287,America/Chicago,14584,4
Kissimmee,FL,USA,US,28.30468,-81.41667,America/New_York,69152,20
Cherry Hill,NJ,USA,US,39.93484,-75.03073,America/New_York,70475,17
Arlington,VA,USA,US,38.88101,-77.10428,America/New_York,207627,71
Cuiaba,Mato Grosso,Brazil,BR,-15.59611,-56.09667,America/Cuiaba,618124,194
Evansville,IN,USA,US,37.97476,-87.55585,America/Chicago,119943,118
Danville,CA,USA,US,37.82159,-121.99996,America/Los_Angeles,44400,109
Chilliwack,BC,Canada,CA,49.16638,-121.95257,America/Vancouver,93203,194
Clinton,TN,USA,US,36.10341,-84.13186,America/New_York,10049,250
Hot Springs,AR,USA,US,34.5037,-93.055179999999993,America/Chicago,35635,182
Maricopa,AZ,USA,US,33.05811,-112.04764,America/Phoenix,48602,358
Miramar,FL,USA,US,25.98731,-80.23227,America/New_York,137132,2
Welland,ON,Canada,CA,42.98342,-79.24958,America/Toronto,52293,194
Ottawa,ON,Canada,CA,45.41117,-75.69812,America/Toronto,812129,194
Monticello,AR,USA,US,33.629,-91.79096,America/Chicago,9820,89
Bremen,Bremen,Germany,DE,53.07582,8.80717,Europe/Berlin,546501,194
Santa Rosa,CA,USA,US,38.44047,-122.71443,America/Los_Angeles,174972,50
Dayton,OH,USA,US,39.75895,-84.19161,America/New_York,137644,225
Great Falls,MT,USA,US,47.50024,-111.30081,America/Denver,59638,1015
Daly City,CA,USA,US,37.70577,-122.46192,America/Los_Angeles,106562,124
American Fork,UT,USA,US,40.3769,-111.79576,America/Denver,28326,1404
Port Ludlow,WA,USA,US,47.92537,-122.68349,America/Los_Angeles,2603,19
Davenport,FL,USA,US,28.1614,-81.60174,America/New_York,3534,42
Coral Gables,FL,USA,US,25.72149,-80.26838,America/New_York,51117,3
Signal Hill,CA,USA,US,33.80446,-118.16785,America/Los_Angeles,11565,45
Lancaster,PA,USA,US,40.03788,-76.30551,America/New_York,59339,110
Mukilteo,WA,USA,US,47.94454,-122.30458,America/Los_Angeles,21226,32
Vaughan,ON,Canada,CA,43.8361,-79.49827,America/Toronto,306233,194
Santa Paula,CA,USA,US,34.35417,-119.05927,America/Los_Angeles,30546,85
West Bridgewater,MA,USA,US,42.01899,-71.00782,America/New_York,6750,19
Covington,TN,USA,US,35.56425,-89.64647,America/Chicago,9036,102
Gibsonton,FL,USA,US,27.85364,-82.38259,America/New_York,14234,2
Fort Myers,FL,USA,US,26.62168,-81.84059,America/New_York,74013,3
Santa Fe,NM,USA,US,35.68698,-105.9378,America/Denver,84099,2132
North Berwick,ME,USA,US,43.3037,-70.73339,America/New_York,1615,43
Newfield,NJ,USA,US,39.54688,-75.02636,America/New_York,1534,35
Dallas,TX,USA,US,32.78306,-96.80667,America/Chicago,1300092,128
Ballynahinch,NIR,United Kingdom,GB,54.4023,-5.89717,Europe/London,5701,194
Canby,OR,USA,US,45.2629,-122.69259,America/Los_Angeles,17271,48
Ludington,MI,USA,US,43.95528,-86.45258,America/Detroit,8058,180
Georgetown,KY,USA,US,38.2098,-84.55883,America/New_York,32356,258
Vernon,BC,Canada,CA,50.26729,-119.27337,America/Vancouver,40116,194
Windsor,ON,Canada,CA,42.30008,-83.01654,America/Toronto,278013,194
Kingswinford,ENG,United Kingdom,GB,52.49755,-2.16889,Europe/London,20000,194
Campbell,OH,USA,US,41.07839,-80.59924,America/New_York,7982,314
Milford,CT,USA,US,41.22232,-73.0565,America/New_York,52759,8
Waikoloa,HI,USA,US,19.93942,-155.78931,Pacific/Honolulu,4806,262
Cedaredge,CO,USA,US,38.90165,-107.92645,America/Denver,2183,1899
Wiscasset,ME,USA,US,44.00286,-69.6656,America/New_York,1097,15
Pompano Beach,FL,USA,US,26.23786,-80.12477,America/New_York,107762,4
Buffalo,NY,USA,US,42.88645,-78.87837,America/New_York,258071,183
Penn Hills,PA,USA,US,40.50118,-79.83922,America/New_York,44610,286
Sterling,AK,USA,US,60.53722,-150.76472,America/Anchorage,5617,67
New Milford,CT,USA,US,41.57704,-73.40845,America/New_York,6523,73
Denham Springs,LA,USA,US,30.4874,-90.95753,America/Chicago,10125,13
Saint Joseph,MO,USA,US,39.76861,-94.84663,America/Chicago,76780,270
Kingston,GA,USA,US,34.23704,-84.94411,America/New_York,654,214
Burlington,ON,Canada,CA,43.38621,-79.83713,America/Toronto,183314,194
Sacramento,CA,USA,US,38.58157,-121.4944,America/Los_Angeles,490712,9
Grand Blanc,MI,USA,US,42.92753,-83.62995,America/Detroit,7993,256
Plantation,FL,USA,US,24.97624,-80.55228,America/New_York,1885,3
Ionia,MI,USA,US,42.98725,-85.07112,America/Detroit,11372,219
Oregon City,OR,USA,US,45.35734,-122.60676,America/Los_Angeles,35831,38
Cotulla,TX,USA,US,28.43693,-99.23503,America/Chicago,4216,130
Rockport,MA,USA,US,42.65565,-70.62032,America/New_York,4966,16
Hana,HI,USA,US,20.75806,-155.99028,Pacific/Honolulu,1235,39
Roseville,CA,USA,US,38.75212,-121.28801,America/Los_Angeles,130269,50
Murfreesboro,TN,USA,US,35.84562,-86.39027,America/Chicago,126118,186
Syracuse,NY,USA,US,43.04812,-76.14742,America/New_York,144142,121
Conneaut,OH,USA,US,41.94756,-80.55424,America/New_York,12712,197
East Bridgewater,MA,USA,US,42.03343,-70.95921,America/New_York,14021,22
Grand Junction,CO,USA,US,39.06387,-108.55065,America/Denver,60358,1400
Johannesburg,Gauteng,South Africa,ZA,-26.20227,28.04363,Africa/Johannesburg,5635127,194
Cape Town,Western Cape,South Africa,ZA,-33.92584,18.42322,Africa/Johannesburg,4710000,194
Longmont,CO,USA,US,40.16721,-105.10193,America/Denver,92088,1519
Boulder,CO,USA,US,40.01499,-105.27055,America/Denver,107349,1624
Woonsocket,RI,USA,US,42.00288,-71.51478,America/New_York,41475,55
Comanche,TX,USA,US,31.89737,-98.60366,America/Chicago,4197,421
Bellevue,KY,USA,US,39.10645,-84.47883,America/New_York,5892,167
Glendale,AZ,USA,US,33.53865,-112.18599,America/Phoenix,240126,351
Torrance,CA,USA,US,33.83585,-118.34063,America/Los_Angeles,143592,27
Ubud,Bali,Indonesia,ID,-8.5098,115.2654,Asia/Makassar,74800,194
Augusta,ME,USA,US,44.31062,-69.77949,America/New_York,18471,38
Massapequa,NY,USA,US,40.68066,-73.47429,America/New_York,21685,8
Waterbury,VT,USA,US,44.33783,-72.75623,America/New_York,1821,130
Garden City,SC,USA,US,33.59295,-79.00865,America/New_York,9209,6
Erie,PA,USA,US,42.12922,-80.08506,America/New_York,99475,199
Altoona,IA,USA,US,41.64416,-93.46466,America/Chicago,16984,291
Dubois,PA,USA,US,41.11923,-78.76003,America/New_York,7597,429
Glendale,CA,USA,US,34.14251,-118.25508,America/Los_Angeles,201020,159
Elmira,NY,USA,US,42.0898,-76.80773,America/New_York,28213,260
San Tan Valley,AZ,USA,US,33.1911,-111.528,America/Phoenix,81321,462
Hampton,GA,USA,US,33.38706,-84.28298,America/New_York,7372,269
Hot Springs,MT,USA,US,47.6091,-114.66874,America/Denver,547,866
Yerevan,Yerevan,Armenia,AM,40.18111,44.51361,Asia/Yerevan,1093485,194
Lawrenceville,GA,USA,US,33.95621,-83.98796,America/New_York,30493,325
Blue Point,NY,USA,US,40.74399,-73.03455,America/New_York,4773,3
Gate City,VA,USA,US,36.63788,-82.58099,America/New_York,1955,408
Ohatchee,AL,USA,US,33.78343,-86.00247,America/Chicago,1146,155
Kelowna,BC,Canada,CA,49.88307,-119.48568,America/Vancouver,142146,194
Columbia Falls,MT,USA,US,48.37246,-114.18152,America/Denver,5093,941
Yakima,WA,USA,US,46.60207,-120.5059,America/Los_Angeles,93701,326
Elizabeth,NJ,USA,US,40.66399,-74.2107,America/New_York,129007,6
Sydney,New South Wales,Australia,AU,-33.86785,151.20732,Australia/Sydney,5231147,194
Sandwich,MA,USA,US,41.759,-70.49392,America/New_York,2962,4
Rhinelander,WI,USA,US,45.63662,-89.41208,America/Chicago,7526,472
Zion,IL,USA,US,42.44613,-87.83285,America/Chicago,24117,198
Garden City,NY,USA,US,40.72677,-73.6343,America/New_York,22612,27
Wollongong,New South Wales,Australia,AU,-34.424,150.89345,Australia/Sydney,280153,194
Spring Lake,MI,USA,US,43.07696,-86.197,America/Detroit,2480,182
Black River,NY,USA,US,44.01256,-75.79437,America/New_York,1332,174
Nibley,UT,USA,US,41.67438,-111.833,America/Denver,6451,1388
Terre Haute,IN,USA,US,39.4667,-87.41391,America/Indiana/Indianapolis,60825,152
Kenosha,WI,USA,US,42.58474,-87.82119,America/Chicago,99858,184
Hurricane,UT,USA,US,37.17526,-113.28995,America/Denver,15501,990
Rexburg,ID,USA,US,43.82602,-111.78969,America/Boise,27663,1483
Clinton,MS,USA,US,32.34153,-90.32176,America/Chicago,25254,109
Pella,IA,USA,US,41.40805,-92.91631,America/Chicago,10363,270
Washington,DC,USA,US,38.89511,-77.03637,America/New_York,689545,7
Walterboro,SC,USA,US,32.90517,-80.66677,America/New_York,5278,21
Bridgewater,NJ,USA,US,40.60079,-74.64815,America/New_York,44464,194
Fort Myers Beach,FL,USA,US,26.45271,-81.95011,America/New_York,6983,1
Lennox,SD,USA,US,43.35415,-96.892,America/Chicago,2272,410
Peoria,IL,USA,US,40.69365,-89.58899,America/Chicago,115070,153
Oakville,CT,USA,US,41.59343,-73.08539,America/New_York,9047,168
Marion,IN,USA,US,40.55837,-85.65914,America/Indiana/Indianapolis,29081,247
Palm Springs,CA,USA,US,33.8303,-116.54529,America/Los_Angeles,47371,146
Salinas,CA,USA,US,36.67774,-121.6555,America/Los_Angeles,157380,16
International Falls,MN,USA,US,48.60105,-93.41098,America/Chicago,6158,342
Centennial,CO,USA,US,39.57916,-104.87692,America/Denver,109741,1777
Waynesboro,VA,USA,US,38.06847,-78.88947,America/New_York,21491,392
Oronoco,MN,USA,US,44.16608,-92.53491,America/Chicago,1446,297
Newtown,CT,USA,US,41.41398,-73.30345,America/New_York,1967,145
Morgan Hill,CA,USA,US,37.1305,-121.65439,America/Los_Angeles,42948,108
Hoisington,KS,USA,US,38.51807,-98.77814,America/Chicago,2623,563
Saugus,MA,USA,US,42.46482,-71.01005,America/New_York,26628,8
Saegertown,PA,USA,US,41.71894,-80.14756,America/New_York,973,338
Vacaville,CA,USA,US,38.35658,-121.98774,America/Los_Angeles,96803,53
Grand Rapids,MI,USA,US,42.96336,-85.66809,America/Detroit,195097,195
Reading,PA,USA,US,40.33565,-75.92687,America/New_York,87879,93
Tampa,FL,USA,US,27.94752,-82.45843,America/New_York,384959,1
Blanchester,OH,USA,US,39.29312,-83.98882,America/New_York,4246,296
Endicott,NY,USA,US,42.09841,-76.04937,America/New_York,13014,256
Jacksonville,NC,USA,US,34.75405,-77.43024,America/New_York,67357,4
Carol Stream,IL,USA,US,41.91253,-88.13479,America/Chicago,40356,231
Mansfield,TX,USA,US,32.56319,-97.14168,America/Chicago,64274,184
Gainesville,GA,USA,US,34.29788,-83.82407,America/New_York,38712,381
Waxhaw,NC,USA,US,34.92459,-80.7434,America/New_York,13495,202
Niagara Falls,ON,Canada,CA,43.10012,-79.06627,America/Toronto,82000,194
Omaha,NE,USA,US,41.25626,-95.94043,America/Chicago,486051,323
Roselle,IL,USA,US,41.98475,-88.07979,America/Chicago,22994,235
Jonesville,MI,USA,US,41.98421,-84.6619,America/Detroit,2220,328
Honeoye Falls,NY,USA,US,42.95229,-77.59028,America/New_York,2711,200
Western Springs,IL,USA,US,41.80975,-87.90062,America/Chicago,13369,205
Ocean Isle Beach,NC,USA,US,33.89434,-78.42667,America/New_York,597,1
Spring Hill,FL,USA,US,28.47688,-82.52546,America/New_York,98621,14
Loma Linda,CA,USA,US,34.04835,-117.26115,America/Los_Angeles,24045,355
Pierre,SD,USA,US,44.36832,-100.35097,America/Chicago,14002,451
Burlingame,KS,USA,US,38.75389,-95.83499,America/Chicago,892,327
Seabeck,WA,USA,US,47.63954,-122.82849,America/Los_Angeles,1105,7
Coventry,ENG,United Kingdom,GB,52.40656,-1.51217,Europe/London,345324,194
Mountain Home,ID,USA,US,43.13295,-115.6912,America/Boise,13730,959
Truckee,CA,USA,US,39.32796,-120.18325,America/Los_Angeles,16299,1773
Sonora,TX,USA,US,30.56685,-100.64343,America/Chicago,2863,649
Newnan,GA,USA,US,33.38067,-84.79966,America/New_York,37291,296
Garberville,CA,USA,US,40.10014,-123.79503,America/Los_Angeles,913,163
Billerica,MA,USA,US,42.55843,-71.26895,America/New_York,39904,73
Big Sur,CA,USA,US,36.27024,-121.80745,America/Los_Angeles,1000,44
McHenry,IL,USA,US,42.33335,-88.26675,America/Chicago,26657,243
Waverly,TN,USA,US,36.08395,-87.79475,America/Chicago,4090,163
Sunnyside,WA,USA,US,46.32374,-120.00865,America/Los_Angeles,16325,227
Ystradgynlais,WLS,United Kingdom,GB,51.76667,-3.76667,Europe/London,0,194
Lake Oswego,OR,USA,US,45.42067,-122.67065,America/Los_Angeles,38496,55
Knutsford,ENG,United Kingdom,GB,53.30289,-2.37482,Europe/London,13191,194
Oxford,GA,USA,US,33.619,-83.86741,America/New_York,2197,232
Barcelona,Catalonia,Spain,ES,41.38879,2.15899,Europe/Madrid,1620343,15
Sayre,PA,USA,US,41.97896,-76.5155,America/New_York,5424,235
Clarksburg,WV,USA,US,39.28065,-80.34453,America/New_York,16152,303
Van Alstyne,TX,USA,US,33.4215,-96.57721,America/Chicago,3344,239
Kittanning,PA,USA,US,40.81645,-79.52199,America/New_York,3885,241
Pine Level,AL,USA,US,32.58374,-86.46553,America/Chicago,4183,175
Winnipeg,MB,Canada,CA,49.8844,-97.14704,America/Winnipeg,749607,194
Rushville,IL,USA,US,40.12116,-90.56318,America/Chicago,2972,205
Selah,WA,USA,US,46.65402,-120.53007,America/Los_Angeles,7682,341
Wilkesboro,NC,USA,US,36.14596,-81.16064,America/New_York,3531,312
Harrogate,ENG,United Kingdom,GB,53.99078,-1.5373000000000001,Europe/London,89060,194
